Commit SHA,Commit message
c69e4bc69166b2d752b437a651dfa91f8b53ecfd,"""Fixed #28769 -- Replaced 'x if x else y' with 'x or y'."""
00b93c2b1ecdda978f067309c6feafda633a7264,'Fixed typo in docs/topics/db/aggregation.txt.'
6c0042430e3618ce5c276d195d92a6b884daa3a3,'Fixed #28776 -- Fixed a/an/and typos in docs and comments.'
5587485d49af8b32ab660854f751a234baa6610b,'Fixed #28765 -- Clarified docs about what types the __in lookup accepts.'
278d66b94bb443e1c1581e014fee2593a33f338c,"'Fixed #28501 -- Fixed ""python -m django runserver"" crash.'"
8869142a4d5b069c61781c0e4c5fdc971b017949,"""Fixed #28632 -- Updated docs about using raw SQL with GIS and doc'd changes from refs #28518 in release notes."""
69922d303dbe8e83952f769caff205abbe100bba,'Refs #17448 -- Fixed GeoModelTest.test_raw_sql_query.\n\nThe test was a false positive.'
b81905bfd4a745a407d246e899a7c0db1c7555be,'Fixed #28571 -- Added a prompt to bypass password validation in createsuperuser.'
ba2c4ec7ccf4e7fb3bbb9a5df643f50b2f38ee2a,'Fixed #28768 -- Added Slovak char map for Javascript slug generation.'
514b2c989a948e3c59bda0da0c9427acf643cf5b,"""Fixed #28723 -- Fixed RelatedManager's prefetch_related() cache name."""
c70086473e48df2989f27e0cd03533725dc94cfe,'Fixed #28759 -- Promoted the contributing guide in the docs for the django-developers mailing list.'
dcc0427c58df19863e260de13b7a86a3648d57e9,'Fixed #28745 -- Added first and last page links to paginator docs example.'
e554b72a2a5473f3f1e57a32565758757a9e8e87,"""Fixed #28749 -- Added subquery support for ArrayField's __in lookup."""
1e7dbbdec5ca2bd236b8ab64fa172a8fc0abcb1e,"""Fixed #28680 -- Doc'd Func.__init__()'s **extra and as_sql()'s **extra_context aren't escaped.\n\nThanks Hynek Cernoch for the report and review."""
afd375fc343baa46e61036087bc43b3d096bb0ca,'Fixed #28741 -- Removed unnecessary leading dot from cross-domain cookie examples.'
cbe334918a0a80762249706a15b699714b5dc828,'Fixed #28750 -- Allowed models to define Meta.manager_inheritance_from_future for backwards compatibility.\n\nRefs 631f4ab06112aca5bd6a57b81159048f936050bf.'
acc989f037f4185b3f55cb76ab51c5224f30f0d1,"""Fixed #28760 -- Removed DummyCache's unnecessary get/set/delete_many()."""
5e1a356060b6d9b3efa583b5a2c419d1fd630054,'Fixed typo in tests/many_to_many/tests.py.'
617686e226231fe8ad3f2e49d3efabf6f5f434d3,"""Fixed 'a'/'an' mix-ups in docs."""
fcfcf8aae470d893b0d2ef176434461edf9e9c4d,'Fixed #28742 -- Fixed AttributeError crash when assigning None to cached reverse relations.'
56b364bacca0d6a6cd8fbcd93aeb49f3ad46e58c,"""Fixed #28205 -- Doc'd that ModelAdmin.prepopulated_fields only works on add forms."""
51d7feff872e74d5a53479f62163d5e0024b00ed,"'Fixed #28131 -- Corrected examples of using attribute lookups on the ""perms"" template variable.'"
019c2600a6771d2cd0574062dee468ce96d7e69d,'Fixed #28747 -- Fixed typos in django/conf/global_settings.py comments.'
ec5f7cb92e315846cb020b909b0ab7e0489aad05,'Fixed typo in docs/ref/models/querysets.txt.'
95a14cfc47de5762ddb1400e6e5152f9e3172657,"""Fixed #28395 -- Doc'd that QuerySet.first() can affect aggregation queries."""
55b5393bd235aa6c55ea9a7da6f0e8b75b204084,'Fixed #28474 -- Made DurationField raise ValidationError for inputs that raised OverflowError.'
81e357a7e19f35235cc998459a10213532727d4e,'Fixed #28689 -- Fixed unquoted table names in Subquery SQL when using OuterRef.\n\nRegression in f48bc7c3dbd204eefb3c19016b1e4906ac26bee3.'
171c7cc863eafc2346aa84ffd1d540644539f1a4,"""Fixed #28737 -- Clarified {% cache %} tag's handling of arguments.\n\nThanks Tom Aratyn for the report."""
9473a8481a29ff6272664b19eeb91bfc3640f705,"""Fixed #28740 -- Added 'continent_code' and 'continent_name' in GeoIP2.city() dict."""
d1317edad0a2908574d2a5b07383bfe58884628c,'Fixed #28739 -- Fixed get_fixed_timezone() for negative timedeltas.'
6642a646f07a33cf1b807d398824048f3b17631c,'Fixed #28735 -- Fixed typo in django/views/templates/default_urlconf.html.'
6ed347d8518e23d7e453bdb21f7fa59ce2c4a885,'Fixed #28706 -- Moved AuthenticationFormn invalid login ValidationError to a method for reuse.'
21a3a29dc9d138c248fd7922923b3ec710735c6c,'Fixed #28722 -- Made QuerySet.reverse() affect nulls_first/nulls_last.'
6c3104221b2cb9f068c07adf3ef24c9f49627834,"""Refs #28721 -- Added test for variations of 'inf'/'infinity' as a template variable names.\n\nFixed by 9ec7d8e514e09636b0ab4bcac74b5f7a5be335a3."""
9ec7d8e514e09636b0ab4bcac74b5f7a5be335a3,'Fixed #28730 -- Fixed loss of precision for large integer literals in templates\n\nThanks Fraser Nevett for the report and Tim Graham for patch edits.'
1a82fc245eb8ac4b131ec02a6ac3e112deb8d5a6,"""Fixed #28613 -- Doc'd the return value for GenericForeignKey when the related object is deleted."""
eb9b56c5b60215a683c80e68f08ae6fca0ec24ef,'Fixed #28729 -- Replaced a numbered list with unordered list in TemplatesSetting docs.'
f6e1789654e82bac08cead5a2d2a9132f6403f52,'Fixed #28577 -- Added checks for ArrayField and JSONField to prevent mutable defaults.'
5ceaf14686ce626404afb6a5fbd3d8286410bf13,"""Fixed #27515 -- Made AuthenticationForm's username field use the max_length from the model field.\n\nThanks Ramin Farajpour Cami for the report."""
f7036b3e26745b944cd888fe7ed3f677b2caec8f,"""Fixed #28662 -- Silenced join template filter error if arg isn't iterable."""
0a69479b6c58c9eb420e688e436b6c6e41415613,'Fixed outdated comment in RelatedObjectDoesNotExist.'
d997ab776477dd9ecb158229b2622c7f1ed93dfb,'Fixed #28711 -- Fixed unordered_list template filter with lazy translations.'
3bd69b126115102a4630354c876e6c7cc2d68f8f,'Fixed typo in docs/ref/models/querysets.txt.'
f771b24f00c982f169821191bc0843d3f3ee1d5c,'Fixed typos in docs/releases/2.0.txt.'
1b73ccc4bf78af905f72f4658cf463f38ebf7b97,'Fixed #28497 -- Restored the ability to use sliced QuerySets with __exact.\n\nRegression in ec50937bcbe160e658ef881021402e156beb0eaf.\n\nThanks Simon Charette for review.'
61a6245dc5c9ad8423dcceb47fdeff167c838542,'Fixed typo in MessageMiddleware.process_response() docstring.'
d98210c25577e7f007605f4960672e887dd452e6,'Fixed #28713 -- Prevented ModelBackend.get_all_permissions() from mutating get_user_permissions().'
399a8db33b14a1f707912ac48a185fb0a1204913,'Fixed #28695 -- Allowed models to use __init_subclass__().'
8c538871bda3832bca2dddefe317bf4a9230dd45,'Fixed #28710 -- Fixed the Basque DATE_FORMAT string\n\nThanks Eneko Illarramendi for the report and initial patch.'
32ade78c55edd6231544607a841a9e7efdcbdb5b,'Refs #28440 -- Fixed server connection closing test on macOS.'
941b0a5b334e043b5fb5ea694d60da0128a8a3b8,'Fixed #28708 -- Added constants to detect the Python version.'
a7b5ad8b19a08d7d57302ece74f6e26d2887fd9f,'Fixed #27846 -- Made Model.refresh_from_db() clear cached relations.'
f90be0a83ef5aa333b19e259faab73ee117d5339,"""Fixed #28688 -- Made admin's URLify.js skip removal of English words if non-ASCII chars are present."""
41be85862d9067a809ccf3707d2a22dfef23d99a,"""Fixed #28679 -- Fixed urlencode()'s handling of bytes.\n\nRegression in fee42fd99ee470528858c2ccb3621135c30ec262.\n\nThanks Claude Paroz, Jon Dufresne, and Tim Graham for the guidance."""
4d60261b2a77460b4c127c3d832518b95e11a0ac,'Fixed #28601 -- Prevented cache.get_or_set() from caching None if default is a callable that returns None.'
6aec130a4c19ed17a61835af15b4fb2186dfacad,'Fixed #28591 -- Added an error message for createsuperuser --username= (blank).'
22ff4f81b1859ed7af7999ef479a10b5d31a2164,'Fixed #28423 -- Expanded docs for indexing contrib.postgres fields.'
0899d583bdb140910698d00d17f5f1abc8774b07,'Fixed #28670 -- Added FETCH/OFFSET support on Oracle.\n\nThanks Tim Graham for the review.'
3a191bd4abf9937e11504e66a7e5167910c0ab84,'Fixed #28685 -- Fixed awkward wrapping of Select2 chips.'
9d93dff33338c90a55f7158fbbe0d82e88e13fa3,'Fixed #28665 -- Change some database exceptions to NotImplementedError per PEP 249.'
1b823b8f182e8f31b8c9db281311ef718299eda7,'Fixed #28596 -- Fixed QuerySet.bulk_create() and cascade deletion crash on Oracle when using more than 65535 parameters.\n\nThanks Tim Graham for the review.'
a2626cb3fec2e67bb0ec4be2e992e1a836b7567e,'Fixed #28674 -- Removed unused check in QuerySet._batched_insert().'
27193aea0088b238e3ee0f0f235364a34a09265c,'Fixed #28584 -- Dropped support for SQLite < 3.7.15.'
51d230e00b9d10378ccd9259e577e92317c82d75,'Fixed #28675 -- Removed always True variable in SQLInsertCompiler.execute_sql() check.\n\nUnused since 7deb25b8dd5aa1ed02b5e30cbc67cd1fb0c3d6e6.'
f1c007bbf2fcd4996e29f0482c32faf5df397aa0,'Fixed #28642 -- Added caching to parse_accept_lang_header().'
47016adbf54b54143d4cf052eeb29fc72d27e6b1,'Fixed #28490 -- Removed unused code in admin.E108 check.'
5d9b736fd8e09e273fb5aeeca0da268ecea5f1fd,'Fixed #28652 -- Fixed a few comments in django/db/models/*.'
3fb1ad9505fa28ec9c89039fbba40f6ebea8bf8e,'Fixed incorrect integer division in DeletionTests.test_large_delete_related.'
f0ffa3f4ea277f9814285085fde20baff60fc386,"'Refs #27025, #28593 -- Fixed ""invalid escape sequence"" warnings in urls/resolvers.py.'"
fd866c25d1665b73aff0d8312c414ae6f69812a3,'Fixed #28654 -- Dropped support for SpatiaLite 4.0.'
dd82f3327124fd2762cf6df2ac8c6380772bf127,'Fixed #27979 -- Made MySQL raise IntegrityError rather than OperationalError when saving negative numbers in PositiveInteger fields.'
08c8c3ead97893ec0e1dece699525ad7ed27c2d7,'Fixed #28653 -- Added missing ForeignKey.on_delete argument in docs.'
293df73fb67a56c0417af8c39f808f64bc03cbeb,'Fixed #28648 -- Corrected typo in docs/topics/db/queries.txt.'
259fec8de0814ba1277774b030bc6e3f99e40268,'Fixed #28651 -- Fixed typo in docs/ref/contrib/postgres/fields.txt.'
fc6528b25ab1834be1a478b405bf8f7ec5cf860c,'Fixed #28629 -- Made tree.Node instances hashable.\n\nRegression in 508b5debfb16843a8443ebac82c1fb91f15da687 which\r\nadded Node.__eq__().'
44f08422c872e32854216b2b30aab119ec3bb5d8,"""Fixed #28625 -- Distinguished DATABASES['TIME_ZONE'] from settings.TIME_ZONE."""
1d8cfa36089f2d1295abad03a99fc3c259bde6b5,'Fixed #28626 -- Dropped support for PostgreSQL 9.3.\n\nThanks Simon Charette for the introspection changes.'
e8c45963296eb8bf3938bf9ece30b585a8cbb097,'Fixed #28562 -- Fixed DecimalValidator handling of positive exponent scientific notation.'
2d4ccac275656d4e5ea87061b297dc8395d80019,"""Fixed #28603 -- Clarified comment in collectstatic's collect()."""
cfff2af02be40106d4759cc6f8bfa476ce82421c,'Fixed #27857 -- Dropped support for Python 3.4.'
8a1768432b1ec3ecfa390ac5eb70dbfb0cff59b3,'Fixed #28552 -- Dropped support for MySQL 5.5.'
6da140724dba546d2f3aced1308e617747b0385c,'Fixed #28627 -- Added slug converter to some path() examples in docs.'
67a6ba391bbcf1a4c6bb0c42cb17e4fc0530f6d2,"'Reverted ""Fixed #28248 -- Fixed password reset tokens being valid for 1 day longer than PASSWORD_RESET_TIMEOUT_DAYS.""\n\nThis reverts commit 95993a89ce6ca5f5e26b1c22b65c57dcb8c005e9.'"
c180abe6f1f663dcd2f1ed75590eb6aa6cb94276,'Fixed JS linter error\n\nRegression introduced in 1f3dfd783d.'
01d440fa1e6b5c62acfa8b3fde43dfa1505f93c6,'Fixed #27332 -- Added FilteredRelation API for conditional join (ON clause) support.\n\nThanks Anssi K\xc3\xa4\xc3\xa4ri\xc3\xa4inen for contributing to the patch.'
347551c2a1bc78b3a5886be6adde0c8151001acc,'Fixed #28508 -- Set the foreground color to black in CSRF and 404 error templates.'
4fe6588da372cdcc14f3e981d4bb960cf905dc74,'Fixed #28576 -- Added color interpretation method to GDALBand.'
52eb5b289e9a0c2dc2302437b9590d0ce5ae0455,'Fixed #28617 -- Made ogrinspect output pep8 compliant.'
df41b5a05d4e00e80e73afe629072e37873e767a,"'Fixed #28593 -- Added a simplified URL routing syntax per DEP 0201.\n\nThanks Aymeric Augustin for shepherding the DEP and patch review.\nThanks Marten Kenbeek and Tim Graham for contributing to the code.\nThanks Tom Christie, Shai Berger, and Tim Graham for the docs.'"
c4c128d67c7dc2830631c6859a204c9d259f1fb1,'Fixed #28488 -- Reallowed error handlers to access CSRF tokens.\n\nRegression in eef95ea96faef0b7dbbe0c8092202b74f68a899b.'
f86aa6656abc4b288bc7bcbab83aa0b278389f8c,'Fixed typo in docs/internals/deprecation.txt.'
f13bd321105c1d83903040ae02e21da2bbd4db0c,'Refs #14370 -- Fixed typo in ModelAdmin.autocomplete_fields docs.'
f7b0532ec0cf703849ef50e513e3dc6b5483a6b0,'Refs #28334 -- Fixed crash in hstore/citext oid caching during test db creation.'
e7adad27f30396823f3609fcb8699cefb25278bb,'Fixed typo in docs/topics/cache.txt.'
fb02ebe889eee292144f9157ed4ddcdcc139eba9,"""Fixed #28597 -- Fixed crash with the name of a model's autogenerated primary key in an Index's fields."""
94cd8efc50c717cd00244f4b2233f971a53b205e,'Fixed #14370 -- Allowed using a Select2 widget for ForeignKey and ManyToManyField in the admin.\n\nThanks Florian Apolloner and Tim Graham for review and\ncontributing to the patch.'
774f5548bdf976fc6f0f5ec3603723850a698f74,'Fixed #28610 -- Skipped test when serializer is not available\n\nThanks Tim Graham for the review.'
d549b8805053d4b064bf492ba90e90db5d7e2a6b,"'Fixed #26608 -- Added support for window expressions (OVER clause).\n\nThanks Josh Smeaton, Mariusz Felisiak, Sergey Fedoseev, Simon Charettes,\r\nAdam Chainz/Johnson and Tim Graham for comments and reviews and Jamie\r\nCockburn for initial patch.'"
dc37e8846eeedc3a9100ca21fdc9d579bc534c89,'Fixed #26818 -- Added responsive CSS for the admin.'
86a18dc46aae3a4a6410e3f3d864fa0ec4e5b2cd,'Fixed #28334 -- Added caching for hstore/citext OIDs.'
116940e3ef09154ef2a85e5c143dbec877ddba80,'Fixed a Dutch translation in i18n tests.'
c2ecef869ce46349e79c39610cd66a576d78289e,'Refs #28569 -- Fixed gis_tests.inspectapp.tests.OGRInspectTest.test_time_field.'
ac756f16c5bbbe544ad82a8f3ab2eac6cccdb62e,'Fixed #28440 -- Fixed WSGIServer hang on responses without a Content-Length.\n\nDisabled keep-alive to fix the regression in\ne6065c7b8363202c5eb13ba10c97a8c24d014b45.'
bd903e8a6ec7a5b321f24096223e43e4aea5b653,'Fixed #28570 -- Dropped support for GEOS 3.3.x.\n\nRemoved setting SRID in GEOSGeometry.clone() which was only required\r\nin GEOS 3.3.0.'
08654a99bbdd09049d682ae57cc94241534b29f0,"""Fixed #28492 -- Defined default output_field of expressions at the class level.\n\nThis wasn't possible when settings were accessed during Field initialization\ntime as our test suite setup script was triggering imports of expressions\nbefore settings were configured."""
3905cfa1a578275323bfbfbef09f5aee05b33301,'Fixed #28353 -- Fixed some GIS functions when queryset is evaluated more than once.\n\nReverted test for refs #27603 in favor of using FuncTestMixin.'
99e65d648842d4715f32682117adc01223fef316,'Fixed #28578 -- Renamed DatabaseCreation number arguments to suffix.'
a0b4ecce579c7d603a280a21f96428d6700d7f61,"""Fixed #28392 -- Fixed GIS's WKT regex to match large scientific notation numbers.\n\nThanks Greg Larmore for report and initial patch."""
4844af90fb708a1fb2a25e1b8a581586678bc286,"""Fixed #28579 -- Doc'd upgrade effort expectations for Django 2.0."""
ffbee67f8e17e1cfffcaa0116c170141a7363dda,'Fixed some comments referring to a nonexistent TestClient class.'
8b5a29800ce0bc7272917de99b46f6f6dcdb7d74,'Fixed #25961 -- Removed handling of non-thread safe GEOS functions.'
63d2472b1066c6a2038c5e903aafb5437f78a415,"'Fixed capitalization of ""Spherical Mercator.""'"
0ab1dc0a8bfc580e92ad4af413ab3fd3797f0d2a,'Fixed deepcopy of AreaField and DistanceField.'
0c4ac12a7b4184ff2535faa7a0a79ee33c8fff7f,"""Fixed #28546 -- Fixed translation's to_locale() with langauge subtags.\n\nThanks Brent Hand for the initial patch."""
6e4c6281dbb7ee12bcdc22620894edb4e9cf623f,"'Reverted ""Fixed #27818 -- Replaced try/except/pass with contextlib.suppress().""\n\nThis reverts commit 550cb3a365dee4edfdd1563224d5304de2a57fda\r\nbecause try/except performs better.'"
44a6c27fd461e1d2f37388c26c629f8f170e8722,"""Fixed #28561 -- Removed inaccurate docs about QuerySet.order_by() and joins.\n\nAs of ccbba98131ace3beb43790c65e8f4eee94e9631c, both examples don't use\r\na join."""
f3c956214366d590c0a588aaad83f8f770c78b76,'Fixed #15648 -- Allowed QuerySet.values_list() to return a namedtuple.'
a027447f5606d60358e5da76c0e8233732ad2b17,'Fixed #27318 -- Made cache.set_many() return the list of failed keys.'
407c1249c9a0296ec8a8d95e447bd695ca471b5e,'Fixed #28032 -- Added Paginator.get_page().\n\nMoved boilerplate from docs to a method.'
ad4a8acdb55a80a6a6dec60724b22abed0025399,'Fixed #11557 -- Added support for a list of fields in Meta.get_latest_by and QuerySet.earliest()/latest().'
093fd479d6be1790c6dc174f9df3a895b50e8a2f,'Fixed #28335 -- Allowed query expressions in Meta.ordering.'
d67cce4da870c65c5fe80e033130b6770c8e3114,'Fixed typo in django/db/models/query.py docstring.'
48c394a6fc2594891f766293afec8f86d63e1015,'Fixed #28555 -- Made CharField convert whitespace-only values to the empty_value when strip is enabled.'
46e2b9e059e617afe6fe56da9f132568a7e6b198,'Fixed CVE-2017-12794 -- Fixed XSS possibility in traceback section of technical 500 debug page.\n\nThis is a security fix.'
f4135783add90e8e392db81b3592f4e3b9f01754,'Fixed #28126 -- Added GistIndex to contrib.postgres.\n\nThanks to Marc Tamlyn for the initial patch.'
0d9e1163e897d8e43a3e018938a58131efcbc135,'Fixed #28569 -- Corrected get_layer_by_name prototype to skip error checking.\n\nAll other get_*_by_name functions have errcheck=False. This makes it\nreturn None for an invalid name instead of raising a GDALException.'
c9b22707b0703db6c6ddaebdd00e2cd33d182e40,"""Fixed #28479 -- Doc'd that transaction rollback doesn't revert model state."""
0891503fad458e7dfabc5adbf314f80e78e63f14,'Fixed #28493 -- Made migrations autodetector find dependencies for model renaming.'
3f2b1d926bb3a72b4c3d2cd958455ebb9b4ca458,'Fixed #28568 -- Fixed typo in docs/ref/models/database-functions.txt.\n\nAnd made an example use naming consistent with the rest of the doc.'
